phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
8085428,http://43.156.237.181/v3/signin/identifier?dsh=S1980713681%3A1679418221086431&amp%3Bfollowup=https%3A%2F%2Faccounts.google.com%2F%3F&amp%3Bifkv=AWnogHdVxpqhi1YIjjaqL62TBVrh3L8pvqcyrXf77aPaIGag7HrSS-1E-jrJDXSsn_TWcg4gZNAcrA&amp%3Bpassive=1209600&amp%3Bxrealip=35.203.245.119&continue=https%3A%2F%2Faccounts.google.com%2F%3F&xrealip=107.21.207.171&flowName=WebLiteSignIn&flowEntry=ServiceLogin&ifkv=AWnogHdvhgCr50endYEOLm2f2kWuxv07fRUFhp7J37GIHl3nirui5y-4uyg3nv-PBQt8cumXYOb9,http://www.phishtank.com/phish_detail.php?phish_id=8085428,2023-03-21T17:03:41+00:00,yes,2023-03-22T06:34:26+00:00,yes,Other
8035471,https://ecommerce.tomlinson.mx/vendor/yiisoft/yii2-debug/src/actions/email/index.html,http://www.phishtank.com/phish_detail.php?phish_id=8035471,2023-02-13T19:23:46+00:00,yes,2023-02-13T19:32:38+00:00,yes,Other
8063341,https://feitopravc.uni30.com/site_principal.php,http://www.phishtank.com/phish_detail.php?phish_id=8063341,2023-03-06T15:01:01+00:00,yes,2023-03-06T16:44:48+00:00,yes,Other
8095433,https://www.to-kotayamata-co.jp.ythotel.com.cn/third.php,http://www.phishtank.com/phish_detail.php?phish_id=8095433,2023-03-29T02:47:26+00:00,yes,2023-03-29T02:54:27+00:00,yes,Other
8013014,https://ce-synchro11.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8013014,2023-01-22T00:39:35+00:00,yes,2023-01-22T00:41:56+00:00,yes,Other
7792942,https://campsbayviews.com/app/otp1.php,http://www.phishtank.com/phish_detail.php?phish_id=7792942,2022-09-28T08:12:32+00:00,yes,2022-09-28T08:23:38+00:00,yes,Other
8050010,http://www.pockatacad.co.jp.jwhlwb.top/ai/registration.php,http://www.phishtank.com/phish_detail.php?phish_id=8050010,2023-02-26T04:56:53+00:00,yes,2023-02-26T05:03:56+00:00,yes,Other
8072425,http://957pxxt0ie.spgarbski.pl/sandra/user@user.pl,http://www.phishtank.com/phish_detail.php?phish_id=8072425,2023-03-13T08:23:07+00:00,yes,2023-03-17T08:55:45+00:00,yes,Allegro
8027190,http://help-center117.crabdance.com/verify,http://www.phishtank.com/phish_detail.php?phish_id=8027190,2023-02-06T01:32:54+00:00,yes,2023-02-06T01:42:35+00:00,yes,Other
8049267,http://www.kueronekayaeotn.co.jp.kuerocekayaoooto.fzcarv.top/,http://www.phishtank.com/phish_detail.php?phish_id=8049267,2023-02-25T12:58:52+00:00,yes,2023-02-25T13:03:30+00:00,yes,Other
8133542,https://online-chartway-oauths.s-alrt.id/auth.php?oauth,http://www.phishtank.com/phish_detail.php?phish_id=8133542,2023-04-29T03:28:58+00:00,yes,2023-04-29T03:34:30+00:00,yes,Other
8095404,http://srv188356.hoster-test.ru/ZIMBRA%20GENERAL/index.php,http://www.phishtank.com/phish_detail.php?phish_id=8095404,2023-03-29T02:45:06+00:00,yes,2023-03-29T02:54:28+00:00,yes,Other
7818584,https://m4ogjd.webwave.dev/,http://www.phishtank.com/phish_detail.php?phish_id=7818584,2022-10-10T10:50:34+00:00,yes,2022-10-10T12:41:53+00:00,yes,Other
8065197,https://info-user-com.63-250-37-100.cprapid.com/checkclient.php,http://www.phishtank.com/phish_detail.php?phish_id=8065197,2023-03-07T23:16:01+00:00,yes,2023-03-07T23:24:10+00:00,yes,Other
8081308,https://still-forest-522a.eagjdmxaxe.workers.dev/,http://www.phishtank.com/phish_detail.php?phish_id=8081308,2023-03-19T00:57:10+00:00,yes,2023-03-19T01:15:50+00:00,yes,Other
8111299,https://raydium.gift/,http://www.phishtank.com/phish_detail.php?phish_id=8111299,2023-04-10T03:09:40+00:00,yes,2023-04-10T03:15:44+00:00,yes,Other
8123911,http://bafkreidt23k4wh663zysx7zobwl6dnfhkah7ecgv7wblyuxtqsamol2vry.ipfs.dweb.link/,http://www.phishtank.com/phish_detail.php?phish_id=8123911,2023-04-21T06:00:34+00:00,yes,2023-04-21T08:54:59+00:00,yes,Other
8015257,http://cg97050.tw1.ru/DDDFF/orange/index.php?pwd=Elouafi&cheking=pass&id=14196157&access=,http://www.phishtank.com/phish_detail.php?phish_id=8015257,2023-01-24T16:42:20+00:00,yes,2023-01-24T17:06:15+00:00,yes,Other
8065219,https://ipfs.io/ipfs/bafybeiexrhziucxm62ykus6fhnno7ujv35cxiblohn6gfe3ldlqryhpdry/link.html,http://www.phishtank.com/phish_detail.php?phish_id=8065219,2023-03-07T23:17:34+00:00,yes,2023-03-07T23:24:10+00:00,yes,Other
8135343,https://step-100362-108886.weeblysite.com/,http://www.phishtank.com/phish_detail.php?phish_id=8135343,2023-05-01T17:12:48+00:00,yes,2023-05-01T17:15:42+00:00,yes,Other
8030164,https://candidluminoustrapezoids--cursito.repl.co/,http://www.phishtank.com/phish_detail.php?phish_id=8030164,2023-02-08T15:34:27+00:00,yes,2023-02-21T17:04:35+00:00,yes,Other
8066422,https://www.dlrect3.smbcc.co.jp.ynyyxsm.com/sanjin/client/index.php,http://www.phishtank.com/phish_detail.php?phish_id=8066422,2023-03-08T17:36:38+00:00,yes,2023-03-08T17:54:22+00:00,yes,Other
8046212,http://www.kueronekayaeatn-co-jp.kueroaakayacoto.bqlkbi.top/ai/,http://www.phishtank.com/phish_detail.php?phish_id=8046212,2023-02-23T01:19:44+00:00,yes,2023-02-23T01:32:56+00:00,yes,Other
8026563,http://help-center283.crabdance.com/verify,http://www.phishtank.com/phish_detail.php?phish_id=8026563,2023-02-05T20:32:08+00:00,yes,2023-02-05T20:42:25+00:00,yes,Facebook
8110784,https://divine-feather-11cb.dachsobyrnez8594.workers.dev/,http://www.phishtank.com/phish_detail.php?phish_id=8110784,2023-04-09T13:46:44+00:00,yes,2023-04-09T13:53:48+00:00,yes,Other
8033907,https://talenthub.co.tz/online,http://www.phishtank.com/phish_detail.php?phish_id=8033907,2023-02-11T21:26:44+00:00,yes,2023-02-11T21:32:41+00:00,yes,Optus
8016268,https://sms-shop-5.com/s/dplclful,http://www.phishtank.com/phish_detail.php?phish_id=8016268,2023-01-25T13:38:18+00:00,yes,2023-01-25T23:06:35+00:00,yes,Allegro
8057302,https://www.gmail0checkeracoountprivicy.us-be.com/,http://www.phishtank.com/phish_detail.php?phish_id=8057302,2023-03-03T01:03:59+00:00,yes,2023-03-03T01:16:12+00:00,yes,Other
8051661,https://rcuebanking.org/verify/royalcu/,http://www.phishtank.com/phish_detail.php?phish_id=8051661,2023-02-27T14:04:51+00:00,yes,2023-02-27T14:12:14+00:00,yes,Other
8053492,http://qqmcgbtysr.thinkathon.build/vnafvra97w/?q=3717065149&id=100,http://www.phishtank.com/phish_detail.php?phish_id=8053492,2023-02-28T16:21:40+00:00,yes,2023-02-28T16:44:51+00:00,yes,Other
8027125,http://help-center198.crabdance.com/verify,http://www.phishtank.com/phish_detail.php?phish_id=8027125,2023-02-06T01:26:42+00:00,yes,2023-02-06T01:32:39+00:00,yes,Other
8128162,https://darek.wojciechswider.info.pl/add/email@example.com,http://www.phishtank.com/phish_detail.php?phish_id=8128162,2023-04-25T09:20:39+00:00,yes,2023-04-27T08:54:39+00:00,yes,Allegro
8108930,http://www.smbo-ccrd.ccm.gambern.top/,http://www.phishtank.com/phish_detail.php?phish_id=8108930,2023-04-07T04:28:22+00:00,yes,2023-04-07T04:34:59+00:00,yes,Other
8005682,https://pgsah3.webwave.dev/,http://www.phishtank.com/phish_detail.php?phish_id=8005682,2023-01-13T20:06:17+00:00,yes,2023-01-13T20:11:48+00:00,yes,Other
8012190,https://signnumtauaskux.godaddysites.com/,http://www.phishtank.com/phish_detail.php?phish_id=8012190,2023-01-20T19:32:45+00:00,yes,2023-01-20T19:42:07+00:00,yes,Other
8101785,https://lew.alagen.nieruchomosci.pl/aiigro/email@example.com,http://www.phishtank.com/phish_detail.php?phish_id=8101785,2023-04-03T05:46:26+00:00,yes,2023-04-03T07:24:46+00:00,yes,Allegro
7968817,http://malbsbltkubs-net.1gb.ru/,http://www.phishtank.com/phish_detail.php?phish_id=7968817,2022-12-07T10:42:12+00:00,yes,2022-12-07T10:51:55+00:00,yes,Other
8076095,http://login-user-com.66-29-140-109.cprapid.com/it/index.php?&amp;sessionid=9d30164cdeb61a4caaff2d044a3fd599,http://www.phishtank.com/phish_detail.php?phish_id=8076095,2023-03-15T12:50:31+00:00,yes,2023-03-15T15:07:26+00:00,yes,Other
8128735,https://docs.google.com/presentation/d/e/2PACX-1vSIMs00KKtP6K3QGjK9w8MmcDRwbSetKA7q48hluWG1OuzI3wV46YzVHpDhfkjvyuw6HXrnmN-KREbE/pub?start=false&loop=false&delayms=3000&slide=id.p,http://www.phishtank.com/phish_detail.php?phish_id=8128735,2023-04-25T20:46:26+00:00,yes,2023-04-27T08:54:35+00:00,yes,Other
8033268,https://uqr.to/1fs4x,http://www.phishtank.com/phish_detail.php?phish_id=8033268,2023-02-10T19:57:09+00:00,yes,2023-02-11T06:04:23+00:00,yes,Other
8136352,https://cloudflare-ipfs.com/ipfs/bafybeianl6v7vz3ljdxmdk3t5yndpr4e3agdbyfvjut5tgb275s4utv44q/customindex.html,http://www.phishtank.com/phish_detail.php?phish_id=8136352,2023-05-02T17:47:03+00:00,yes,2023-05-02T18:04:07+00:00,yes,Other
8107533,http://samochody-kujawskopomorskie.pl/authorize.php,http://www.phishtank.com/phish_detail.php?phish_id=8107533,2023-04-06T03:06:21+00:00,yes,2023-04-06T03:16:41+00:00,yes,Other
8054234,http://u1949013.plsk.regruhosting.ru/744/,http://www.phishtank.com/phish_detail.php?phish_id=8054234,2023-02-28T21:37:13+00:00,yes,2023-02-28T21:54:37+00:00,yes,Other
8049587,http://www.pockctaaed.co.jp.dkdgyp.top/,http://www.phishtank.com/phish_detail.php?phish_id=8049587,2023-02-26T01:17:01+00:00,yes,2023-02-26T01:22:44+00:00,yes,Other
8054336,https://ipfs.io/ipfs/QmbQomAZzzMQRH8zbyRjzSQz1KCzpX1wXCJTU3hZpAacKT,http://www.phishtank.com/phish_detail.php?phish_id=8054336,2023-02-28T21:48:46+00:00,yes,2023-02-28T22:15:27+00:00,yes,Other
8081251,https://flat-mouse-d604.pgq11uij.workers.dev/,http://www.phishtank.com/phish_detail.php?phish_id=8081251,2023-03-19T00:52:02+00:00,yes,2023-03-19T01:05:46+00:00,yes,Other
8053814,http://dnetettevy.law04wuk.club/vnafvra97w/?q=3717065149&id=100,http://www.phishtank.com/phish_detail.php?phish_id=8053814,2023-02-28T16:40:59+00:00,yes,2023-02-28T17:15:45+00:00,yes,Other
8135488,https://92square.com/ma/,http://www.phishtank.com/phish_detail.php?phish_id=8135488,2023-05-01T23:38:48+00:00,yes,2023-05-01T23:42:15+00:00,yes,Other
8053454,http://yxlqhosyax.ticko.africa/vnafvra97w/?q=3717065149&id=100,http://www.phishtank.com/phish_detail.php?phish_id=8053454,2023-02-28T16:19:36+00:00,yes,2023-02-28T16:34:56+00:00,yes,Other
8131755,https://nftstorage.link/ipfs/QmYsfaxHpM7tdwe3enmg1gMwX6yH5vE9phcJZznzrbkLsL,http://www.phishtank.com/phish_detail.php?phish_id=8131755,2023-04-28T03:51:15+00:00,yes,2023-04-28T03:54:09+00:00,yes,Other
8032162,http://verify-center21.strangled.net/verify,http://www.phishtank.com/phish_detail.php?phish_id=8032162,2023-02-10T01:26:23+00:00,yes,2023-02-10T01:41:57+00:00,yes,Other
8070906,http://paypal-support.com.desenvolvedortheosbank.com.br/login.php?cmd=_account-details&amp;session=480c95f081ab3a2b1c89c0717ae5d4c6&amp;dispatch=b73a16147592961a46198aad274a7bdf73269d7a,http://www.phishtank.com/phish_detail.php?phish_id=8070906,2023-03-11T23:00:25+00:00,yes,2023-03-11T23:16:36+00:00,yes,Other
8134787,https://bpdignqwru.duckdns.org/,http://www.phishtank.com/phish_detail.php?phish_id=8134787,2023-05-01T00:47:19+00:00,yes,2023-05-01T00:54:39+00:00,yes,Other
8087053,https://hhh3-pd6hgfmvuq-wm.a.run.app,http://www.phishtank.com/phish_detail.php?phish_id=8087053,2023-03-22T18:48:14+00:00,yes,2023-03-22T21:06:24+00:00,yes,Other
8026636,http://help-center637.crabdance.com/verify,http://www.phishtank.com/phish_detail.php?phish_id=8026636,2023-02-05T20:55:06+00:00,yes,2023-02-05T21:03:55+00:00,yes,Other
8010486,https://urlzs.com/1wyy2#noc@cloudflare.com,http://www.phishtank.com/phish_detail.php?phish_id=8010486,2023-01-19T11:23:36+00:00,yes,2023-01-29T12:41:45+00:00,yes,Other
8107586,https://ecolebiblique.com/onedriverjs/index.php,http://www.phishtank.com/phish_detail.php?phish_id=8107586,2023-04-06T03:13:35+00:00,yes,2023-04-06T03:25:37+00:00,yes,Other
7990807,https://carlomcur.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7990807,2022-12-31T00:57:14+00:00,yes,2022-12-31T01:12:59+00:00,yes,Other
8006591,https://autosihark.com/connect/metamask/,http://www.phishtank.com/phish_detail.php?phish_id=8006591,2023-01-15T16:48:43+00:00,yes,2023-01-16T16:42:15+00:00,yes,Other
7967085,https://w4nk42.webwave.dev/,http://www.phishtank.com/phish_detail.php?phish_id=7967085,2022-12-05T22:43:06+00:00,yes,2022-12-05T22:52:51+00:00,yes,Other
8087320,https://otzncsircq.duckdns.org/,http://www.phishtank.com/phish_detail.php?phish_id=8087320,2023-03-23T00:11:54+00:00,yes,2023-03-23T00:16:55+00:00,yes,Other
8137438,https://olx.pays-link.info,http://www.phishtank.com/phish_detail.php?phish_id=8137438,2023-05-04T06:22:55+00:00,yes,2023-05-05T21:32:07+00:00,yes,Other
8132152,https://cf-ipfs.com/ipfs/QmZ17WhsXuJqWH7pzeJ3vKyPFudSpSWP3CWnUYtA1efBGJ/webapp.html,http://www.phishtank.com/phish_detail.php?phish_id=8132152,2023-04-28T04:35:48+00:00,yes,2023-04-28T04:43:18+00:00,yes,Other
8124668,https://dev-personabcrseguridad89.pantheonsite.io/,http://www.phishtank.com/phish_detail.php?phish_id=8124668,2023-04-22T17:07:54+00:00,yes,2023-04-23T03:55:07+00:00,yes,Other
8087408,https://aimdrivingschool1.com/,http://www.phishtank.com/phish_detail.php?phish_id=8087408,2023-03-23T02:53:14+00:00,yes,2023-03-23T03:05:55+00:00,yes,Other
8047424,https://ach-confirmation.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8047424,2023-02-23T23:43:54+00:00,yes,2023-02-23T23:52:48+00:00,yes,Other
8076054,https://vivaslot888.com/wp-content/uploads/me/Wells2023E/web/authen.php?/fgfdsf=&amp;_branch_match_id=1164296376428967744&amp;_branch_referrer=H4sIAAAAAAAAA8soKSkottLXN84rNy3USywo0MvJzMvW9zQuTQ7Lt3BKrEwCAF3LOWsiAAAA&amp;utm_medium=marketing,http://www.phishtank.com/phish_detail.php?phish_id=8076054,2023-03-15T12:01:06+00:00,yes,2023-03-15T14:56:13+00:00,yes,Other
8023410,https://bruniybenji.cl/wp-includes/js/web/,http://www.phishtank.com/phish_detail.php?phish_id=8023410,2023-02-02T00:51:42+00:00,yes,2023-02-02T01:52:02+00:00,yes,Other
8024853,https://ghvhvfgyvgh.bhbjhbhvh.repl.co/,http://www.phishtank.com/phish_detail.php?phish_id=8024853,2023-02-03T11:50:32+00:00,yes,2023-02-03T12:04:29+00:00,yes,Other
8131770,https://ipfs.io/ipfs/QmTEHwnEke6d8UVpUD2TVA7SzXMPNM2BEhqibDcieSDMPz/,http://www.phishtank.com/phish_detail.php?phish_id=8131770,2023-04-28T03:52:58+00:00,yes,2023-04-28T04:06:23+00:00,yes,Other
8055655,https://fomat.godaddysites.com/,http://www.phishtank.com/phish_detail.php?phish_id=8055655,2023-03-01T20:02:43+00:00,yes,2023-03-01T20:06:46+00:00,yes,Other
8047404,https://fac3b00k-page-review.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8047404,2023-02-23T23:42:30+00:00,yes,2023-02-23T23:52:49+00:00,yes,Other
8062156,https://outlook04.officelive09.workers.dev,http://www.phishtank.com/phish_detail.php?phish_id=8062156,2023-03-05T01:56:34+00:00,yes,2023-03-05T02:07:48+00:00,yes,Other
8029217,http://ec2-18-117-126-235.us-east-2.compute.amazonaws.com/drsry4t4/iujy868/,http://www.phishtank.com/phish_detail.php?phish_id=8029217,2023-02-07T19:00:55+00:00,yes,2023-02-07T22:32:54+00:00,yes,Other
8033968,https://ipfs.io/ipfs/bafybeihue2ff3uimy62leflckrsnz2ylr63mu62le6jiyszvhuffp63jqu/iqts.gerenci_onedrive674748.html,http://www.phishtank.com/phish_detail.php?phish_id=8033968,2023-02-11T22:19:08+00:00,yes,2023-02-11T22:32:49+00:00,yes,Other
8011910,https://liquidrp.ir/VerificaBancaAgricolaPopolareDiRagusa/verifica-otp.html,http://www.phishtank.com/phish_detail.php?phish_id=8011910,2023-01-20T16:27:13+00:00,yes,2023-01-20T16:32:30+00:00,yes,Other
8071695,http://www.saisoaoard.co.jp.cmavjn.top/ai/sign.php,http://www.phishtank.com/phish_detail.php?phish_id=8071695,2023-03-12T04:37:16+00:00,yes,2023-03-12T04:39:05+00:00,yes,Other
7924971,http://uniswap.express,http://www.phishtank.com/phish_detail.php?phish_id=7924971,2022-11-07T18:17:49+00:00,yes,2022-11-07T18:22:57+00:00,yes,Other
8023350,http://www.pinakidigital.com/office/,http://www.phishtank.com/phish_detail.php?phish_id=8023350,2023-02-02T00:39:07+00:00,yes,2023-02-02T00:51:37+00:00,yes,Other
8121161,https://ipfs.best-practice.se/ipfs/bafybeigwycuzombxv6piv4zoada2sds2wzzkytluutoin64lcupnibok6u/link.html,http://www.phishtank.com/phish_detail.php?phish_id=8121161,2023-04-19T02:25:39+00:00,yes,2023-04-19T02:35:35+00:00,yes,Other
7800563,https://delivery-dhlswitzerland.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7800563,2022-09-29T23:29:18+00:00,yes,2022-09-29T23:53:14+00:00,yes,Other
8076752,http://maskmeta.info,http://www.phishtank.com/phish_detail.php?phish_id=8076752,2023-03-16T01:02:58+00:00,yes,2023-03-16T01:13:39+00:00,yes,Other
8075013,https://dev-homm7678754.pantheonsite.io/,http://www.phishtank.com/phish_detail.php?phish_id=8075013,2023-03-15T01:15:55+00:00,yes,2023-03-15T01:35:43+00:00,yes,Other
8065576,https://ecpdpcoqld.duckdns.org/,http://www.phishtank.com/phish_detail.php?phish_id=8065576,2023-03-08T02:29:47+00:00,yes,2023-03-08T02:35:21+00:00,yes,Other
8023702,https://amendesgouvrappel.fr/,http://www.phishtank.com/phish_detail.php?phish_id=8023702,2023-02-02T10:00:56+00:00,yes,2023-02-02T11:32:38+00:00,yes,Other
8008346,https://hostname-bper-sistema-sicuro.cfolks.pl/application/mobile/public/webapp/digital-login/area-riservata.php,http://www.phishtank.com/phish_detail.php?phish_id=8008346,2023-01-17T16:21:31+00:00,yes,2023-01-17T16:32:27+00:00,yes,Other
8040094,https://qveh2fnjb.supersurvey.com/,http://www.phishtank.com/phish_detail.php?phish_id=8040094,2023-02-17T12:25:08+00:00,yes,2023-02-17T12:51:42+00:00,yes,Other
8082764,https://dhl.2589895.casehut.in/verfolgung/2955719?page=007,http://www.phishtank.com/phish_detail.php?phish_id=8082764,2023-03-20T09:31:38+00:00,yes,2023-03-20T09:43:39+00:00,yes,Other
6648457,https://drive.google.com/file/d/1C5O9_Y8_OcTSEPwyOjfarN1K-KJ4D9FE,http://www.phishtank.com/phish_detail.php?phish_id=6648457,2020-06-25T16:59:58+00:00,yes,2020-07-31T13:33:37+00:00,yes,PayPal
8039028,https://duenorthsafaris.portfoliobox.net,http://www.phishtank.com/phish_detail.php?phish_id=8039028,2023-02-16T16:13:12+00:00,yes,2023-02-16T16:42:21+00:00,yes,Other
8053031,https://www.tomarchioeditore.it/l3adiiwja/lurinag/rtieyj.php,http://www.phishtank.com/phish_detail.php?phish_id=8053031,2023-02-28T12:30:53+00:00,yes,2023-02-28T12:35:34+00:00,yes,Other
8123284,https://bb.bannreseervass.repl.co/,http://www.phishtank.com/phish_detail.php?phish_id=8123284,2023-04-20T22:13:08+00:00,yes,2023-04-20T22:16:52+00:00,yes,Other
8009240,https://revhqdd.wixsite.com/personal,http://www.phishtank.com/phish_detail.php?phish_id=8009240,2023-01-18T14:28:26+00:00,yes,2023-01-18T14:32:10+00:00,yes,Other
8014282,http://mail.luvacostmed.com,http://www.phishtank.com/phish_detail.php?phish_id=8014282,2023-01-23T20:05:53+00:00,yes,2023-04-09T12:35:56+00:00,yes,Other
8131387,https://bafybeihtcqsvmd6zwbg2mqmebpxildep5iy2duohhenfpcosmqibe6ycm4.ipfs.dweb.link//link.html,http://www.phishtank.com/phish_detail.php?phish_id=8131387,2023-04-28T03:11:26+00:00,yes,2023-04-28T03:16:32+00:00,yes,Other
8129573,https://mufg-aq.cam,http://www.phishtank.com/phish_detail.php?phish_id=8129573,2023-04-26T22:35:43+00:00,yes,2023-04-28T02:16:40+00:00,yes,Other
8131298,https://ipfs.best-practice.se/ipfs/bafybeihizr7iompssgkw5bdeix4p7yqrszrcpvafywebsgf2nio5l5ppqm/aspxcho.html,http://www.phishtank.com/phish_detail.php?phish_id=8131298,2023-04-28T03:00:13+00:00,yes,2023-04-28T03:06:36+00:00,yes,Other
8050629,http://www.kueronakayaeotn.co.jp.kuerocekayaoooto.hamult.top/ai/,http://www.phishtank.com/phish_detail.php?phish_id=8050629,2023-02-26T17:41:44+00:00,yes,2023-02-26T17:52:02+00:00,yes,Other
8007708,https://macimixrt.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8007708,2023-01-16T20:42:46+00:00,yes,2023-01-16T21:02:28+00:00,yes,Other
8071634,http://www.saisoncard.co.jp.yrtyri.top/ai/sign.php,http://www.phishtank.com/phish_detail.php?phish_id=8071634,2023-03-12T04:11:24+00:00,yes,2023-03-12T04:27:10+00:00,yes,Other
7701077,https://s.free.fr/bvHzmFmC,http://www.phishtank.com/phish_detail.php?phish_id=7701077,2022-08-27T07:40:41+00:00,yes,2022-08-27T07:52:24+00:00,yes,Other
7947417,http://saasinfor.bvpneu.com/,http://www.phishtank.com/phish_detail.php?phish_id=7947417,2022-11-17T11:46:30+00:00,yes,2022-11-17T11:53:09+00:00,yes,Other
8112548,https://chasesecureaccess1001.page.tl/,http://www.phishtank.com/phish_detail.php?phish_id=8112548,2023-04-11T03:06:49+00:00,yes,2023-04-11T05:43:54+00:00,yes,Other
8095198,https://gieidamotoryzacyjna.pl/authorize.php?MER0HM2uIN2hLSqnRxEjJrBG9mI1AxFlLlkvrnuJyn2cHXaaBoquaFXPtQyMPE2FRNs3sVzUkDaAZI1ZtUD3QXlT67DKxuCqzlx5JGwafXi07NHr1140Jnm3uy4UaWCvALGiS5Efc5orZQMjkpZWUdg5crs1kuAHQFEWkZfCYw4GHqz1ZFtx4Uzksxenj81cRx3QKI0EzMply6YG8WyYV3d6Q8vWilFkks59VK3rk8iwTlI96eMhxYlzX0M9VE9F,http://www.phishtank.com/phish_detail.php?phish_id=8095198,2023-03-29T02:27:41+00:00,yes,2023-03-29T02:34:47+00:00,yes,Other
8095360,https://www.lp.lucianarangelnail.com.br/.well-known/acme-challenge/tx/,http://www.phishtank.com/phish_detail.php?phish_id=8095360,2023-03-29T02:41:34+00:00,yes,2023-03-29T02:54:28+00:00,yes,Other
8133619,https://webrnailaccount.000webhostapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8133619,2023-04-29T04:43:52+00:00,yes,2023-04-29T04:54:30+00:00,yes,Other
8132435,https://www.yemenmonitor.com/ape,http://www.phishtank.com/phish_detail.php?phish_id=8132435,2023-04-28T11:47:32+00:00,yes,2023-04-28T11:54:13+00:00,yes,Other
8045475,https://connection-orangebank-certicode.derlma.com/5783492/,http://www.phishtank.com/phish_detail.php?phish_id=8045475,2023-02-22T15:58:20+00:00,yes,2023-02-22T16:04:41+00:00,yes,Other
8093096,https://itau-11.jimdosite.com/,http://www.phishtank.com/phish_detail.php?phish_id=8093096,2023-03-27T15:01:22+00:00,yes,2023-03-27T15:16:09+00:00,yes,Other
8072851,https://impaye.reglement-sfr.fr/steps/card.php,http://www.phishtank.com/phish_detail.php?phish_id=8072851,2023-03-13T13:38:01+00:00,yes,2023-03-13T15:55:09+00:00,yes,Other
8013937,http://onigirimine.jp/--/suisse/manage/,http://www.phishtank.com/phish_detail.php?phish_id=8013937,2023-01-23T14:46:03+00:00,yes,2023-01-23T14:52:23+00:00,yes,Other
8034988,https://anmi-191.getmyip.com/,http://www.phishtank.com/phish_detail.php?phish_id=8034988,2023-02-13T11:47:01+00:00,yes,2023-02-13T11:52:15+00:00,yes,Other
8034316,https://steamcomnnyunity.com/profiles/7893906590958659?fbclid=PAAaZQOEWT58vr9Hhcgw0-hYOOIQ7Yx58R53WTQc5w1R8E9aDS5yxf9th159g,http://www.phishtank.com/phish_detail.php?phish_id=8034316,2023-02-12T12:40:59+00:00,yes,2023-02-12T12:42:31+00:00,yes,Other
8097328,https://kowimhxkdc.duckdns.org/,http://www.phishtank.com/phish_detail.php?phish_id=8097328,2023-03-30T04:14:16+00:00,yes,2023-03-30T04:16:35+00:00,yes,Other
8008950,https://mez.ink/shopeepay12.12,http://www.phishtank.com/phish_detail.php?phish_id=8008950,2023-01-18T06:55:53+00:00,yes,2023-01-18T21:22:06+00:00,yes,Other
8008981,https://bankmillenium.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=8008981,2023-01-18T07:55:04+00:00,yes,2023-01-18T08:02:31+00:00,yes,Bank Millennium
8095270,https://aninditamylove20.live/officee/ssilent/,http://www.phishtank.com/phish_detail.php?phish_id=8095270,2023-03-29T02:35:19+00:00,yes,2023-03-29T02:44:23+00:00,yes,Other
8057198,http://server3.oninoneinternet.com/~solecra/gallery/pages/mode/Fbm/,http://www.phishtank.com/phish_detail.php?phish_id=8057198,2023-03-03T00:55:44+00:00,yes,2023-03-03T01:06:42+00:00,yes,Other
8004129,https://wordpress-103079-0.cloudclusters.net/pay/online/US9514901185421/,http://www.phishtank.com/phish_detail.php?phish_id=8004129,2023-01-12T04:15:04+00:00,yes,2023-01-12T05:06:26+00:00,yes,Other
7419627,https://sites.google.com/view/pleaseclickplaypagenew,http://www.phishtank.com/phish_detail.php?phish_id=7419627,2022-01-22T02:28:50+00:00,yes,2022-01-22T02:33:11+00:00,yes,Facebook
8066943,https://facebookcom.unfriday.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=8066943,2023-03-09T06:13:40+00:00,yes,2023-03-09T06:16:08+00:00,yes,Other
8123275,https://telegram-ua.net/,http://www.phishtank.com/phish_detail.php?phish_id=8123275,2023-04-20T22:07:17+00:00,yes,2023-04-20T22:16:52+00:00,yes,Other
8057392,http://swagshop.com.br/,http://www.phishtank.com/phish_detail.php?phish_id=8057392,2023-03-03T01:44:55+00:00,yes,2023-03-03T06:34:55+00:00,yes,Other
8134124,https://pytxgmjdth.duckdns.org/,http://www.phishtank.com/phish_detail.php?phish_id=8134124,2023-04-30T00:39:06+00:00,yes,2023-04-30T00:48:04+00:00,yes,Other
8018161,https://kancilbbk.com/Rechnung.html,http://www.phishtank.com/phish_detail.php?phish_id=8018161,2023-01-27T10:30:19+00:00,yes,2023-01-27T10:42:58+00:00,yes,Other
8047502,https://payksupay.nydfay.top,http://www.phishtank.com/phish_detail.php?phish_id=8047502,2023-02-24T02:11:01+00:00,yes,2023-02-24T02:22:22+00:00,yes,Other
8132407,https://www.doasj.icu/,http://www.phishtank.com/phish_detail.php?phish_id=8132407,2023-04-28T10:27:20+00:00,yes,2023-04-28T10:44:23+00:00,yes,Other
