url,submission_time,target,domain_names,in_whitelist
https://wandering-sun-13a9.o3ix44xl.workers.dev/ad4f4e4f-1bcf-41cb-b870-0b02d1580fb3,2022-12-10T00:00:41+00:00,Other,wandering-sun-13a9.o3ix44xl.workers.dev,False
https://dev-ltau-informascionesm.pantheonsite.io/,2023-03-14T15:02:10+00:00,Other,dev-ltau-informascionesm.pantheonsite.io,False
https://blog.modiage.com/wp-content/uploads/2019/02/wso/sfe/index.php,2023-03-03T01:03:32+00:00,Other,blog.modiage.com,False
https://dev-itausecurelogin-py-16.pantheonsite.io/,2023-02-01T15:03:12+00:00,Other,dev-itausecurelogin-py-16.pantheonsite.io,False
https://vintedshop.63567584.xyz/zcz0scd4/YxXB4L/7,2023-03-06T22:26:45+00:00,Other,vintedshop.63567584.xyz,False
http://jio-fiber-outlet.business.site,2023-02-21T11:37:24+00:00,Other,jio-fiber-outlet.business.site,False
http://www.d0054262.atservers.net/,2023-03-10T10:58:43+00:00,Other,d0054262.atservers.net,False
https://att-106747.weeblysite.com/,2023-03-25T05:30:50+00:00,Other,att-106747.weeblysite.com,False
https://www.dlrect-smtb.jp.ap1.ib.cedarcrestmarket.com/,2023-04-01T01:26:20+00:00,Sumitomo Mitsui Banking Corporation,dlrect-smtb.jp.ap1.ib.cedarcrestmarket.com,False
http://help-center112.crabdance.com/verify,2023-02-06T01:33:23+00:00,Other,help-center112.crabdance.com,False
https://luxeeaccesories.com/press/login.php?page=/user-management/confirmation&setLng=en&returnURL=https://www1.scotiaonline.scotiabank.com/online/authentication/authentication.bns?language=English,2023-03-19T01:14:07+00:00,Other,luxeeaccesories.com,False
http://piebzwhwud.duckdns.org,2023-04-01T03:31:12+00:00,Apple,piebzwhwud.duckdns.org,False
https://producto1x-pay.5121178.xyz/asgzmu4o,2023-02-02T16:57:51+00:00,Other,producto1x-pay.5121178.xyz,False
https://resurgentfilmgroup.com/jp.php,2023-04-07T06:00:46+00:00,Other,resurgentfilmgroup.com,False
http://jxeyfgkrxd.duckdns.org,2023-03-01T02:37:53+00:00,Apple,jxeyfgkrxd.duckdns.org,False
https://domappcheckomeg33.firebaseapp.com/,2022-06-21T00:01:21+00:00,Other,domappcheckomeg33.firebaseapp.com,False
https://acordo-certo-web.pages.dev/,2023-04-03T17:56:05+00:00,Other,acordo-certo-web.pages.dev,False
https://universaldesignrealtors.com/banquepostale/18315/,2023-02-23T01:02:08+00:00,Other,universaldesignrealtors.com,False
https://www.kuerennkayccato-co-jp.kuerennkayccato.jahihd.top/ai/?authenticated=true&amp;openid%2Fgp%2Fsignin%2Fx%26i%3Da%26oauth%3Dm%26i%3Fie%3DUTF8%26ref_%3Drhf_custrec_signin1ba86c7d976957d42e3d2223c1bda6665aea5003,2023-02-20T03:15:21+00:00,Other,kuerennkayccato-co-jp.kuerennkayccato.jahihd.top,False
http://prektek.liveblog365.com/,2023-04-11T20:16:34+00:00,Facebook,prektek.liveblog365.com,False
http://www.daiichi-gakki.co.jp/mt//php/sitemap/menu.html,2022-12-22T17:21:49+00:00,Other,daiichi-gakki.co.jp,False
https://dirieict.swtb-jp.bond,2023-03-30T02:42:52+00:00,Other,dirieict.swtb-jp.bond,False
https://direct.smbcc-co-jp.damericakai.com/,2023-03-11T20:09:47+00:00,Sumitomo Mitsui Banking Corporation,direct.smbcc-co-jp.damericakai.com,False
https://miko.montifar.com.ph/red.php,2022-03-04T11:42:32+00:00,Other,miko.montifar.com.ph,False
https://mirche.gabrielazuzanna.info.pl/a1legro/email@example.com,2023-04-03T05:45:13+00:00,Allegro,mirche.gabrielazuzanna.info.pl,False
https://cloudflare-ipfs.com/ipfs/bafybeiaeliaijj3lkhtydqbebkevabpnvzg2avfqgdegnou6mnsk2v4zhu,2023-04-28T03:15:08+00:00,Other,cloudflare-ipfs.com,False
https://ipfs.io/ipfs/bafybeif6b6kuk5nxhhthxigi2ifwsj53bns4jl6wfinnbxig5jhvriwcdu/gttrindeed.html,2023-04-28T04:30:45+00:00,Other,ipfs.io,False
https://skvymddtlw.duckdns.org/,2023-03-07T18:48:19+00:00,Other,skvymddtlw.duckdns.org,False
http://sparkfees.com,2022-12-09T02:35:13+00:00,Other,sparkfees.com,False
https://da.gd/Mpspedizio,2023-03-08T15:24:13+00:00,Other,da.gd,False
http://fuzzy-smiling-zoo.glitch.me/jnb.HTM,2023-02-27T22:49:27+00:00,Other,fuzzy-smiling-zoo.glitch.me,False
https://aniwar.network/,2023-02-04T19:57:29+00:00,Other,aniwar.network,False
http://help-center440.crabdance.com/verify,2023-02-05T22:25:54+00:00,Other,help-center440.crabdance.com,False
http://www.warganet.net/au/myid.telstra.com/manage?view_login&amp;appidkey_fcd00c0656cc490&amp;country_,2023-03-29T08:00:47+00:00,Other,warganet.net,False
https://0689083f-db55-4cb2-baec-b1e85331fd2b.id.repl.co/,2023-02-28T15:04:38+00:00,Other,0689083f-db55-4cb2-baec-b1e85331fd2b.id.repl.co,False
http://www.kueronekayaeotn.co.jp.kuerocekayaaoto.kbokna.top/,2023-02-25T04:55:46+00:00,Other,kueronekayaeotn.co.jp.kuerocekayaaoto.kbokna.top,False
https://bafybeiboyaek3ag2kvurcl4gy4cntezlavvnoe6rkrg7oj72jtyn3zrlru.ipfs.cf-ipfs.com/,2023-04-28T03:12:09+00:00,Other,bafybeiboyaek3ag2kvurcl4gy4cntezlavvnoe6rkrg7oj72jtyn3zrlru.ipfs.cf-ipfs.com,False
https://cf-ipfs.com/ipfs/QmfNH9Mxryt9vGCwNX5Z6zecUSB7kaJDCqQGL6vWNrdbKq,2023-04-29T02:52:43+00:00,Other,cf-ipfs.com,False
https://fqvepostles.web.app/,2023-02-18T23:23:04+00:00,Other,fqvepostles.web.app,False
http://moneycontrol.me,2023-01-05T12:26:33+00:00,Other,moneycontrol.me,False
https://smantibot.onedragon.cn,2023-02-25T03:51:29+00:00,Other,smantibot.onedragon.cn,False
http://shop-dpd.8675532.xyz/0e5geuyb/bQonv6/8/,2023-03-05T17:34:08+00:00,Other,shop-dpd.8675532.xyz,False
https://www.dlrect-smtb.jp.ap1.ib.sdyxzl.com/,2023-04-01T01:34:30+00:00,Sumitomo Mitsui Banking Corporation,dlrect-smtb.jp.ap1.ib.sdyxzl.com,False
https://securespend.admitcardx.in/63SsdYyL4YykQfzk.php,2023-02-15T02:03:22+00:00,Other,securespend.admitcardx.in,False
https://savelife-network.org/,2023-03-14T14:34:42+00:00,Other,savelife-network.org,False
https://dev1725.dakicszhnrf7b.amplifyapp.com/,2023-01-17T19:45:18+00:00,Other,dev1725.dakicszhnrf7b.amplifyapp.com,False
https://m.reschedule.package.rvr89.live/,2023-03-29T02:42:39+00:00,Other,m.reschedule.package.rvr89.live,False
https://www.toanphathanoi.com/ibg/client/index_sp.php,2023-03-21T14:43:32+00:00,Other,toanphathanoi.com,False
http://bancogeneral.byethost7.com/,2023-03-04T15:37:03+00:00,Other,bancogeneral.byethost7.com,False
http://www.kueronakayaeotn.co.jp.kuerocekayaoato.ndowub.top/ai/,2023-02-26T16:56:24+00:00,Other,kueronakayaeotn.co.jp.kuerocekayaoato.ndowub.top,False
https://securerc.ink/mail02.orange.fr/index.php,2023-04-27T13:26:19+00:00,Other,securerc.ink,False
https://login-infocliente-lds.162-0-222-58.cprapid.com/ld-us/home/index.php?sessione=4547bdc30620d520036ae96acef07e661b4ed91c9d30164cdeb61a4caaff2d044a3fd599,2023-03-21T13:48:42+00:00,Other,login-infocliente-lds.162-0-222-58.cprapid.com,False
https://t.co/pyxZzoFEMv,2023-02-24T16:30:23+00:00,Other,t.co,False
http://jtludnxzfh.duckdns.org,2023-01-27T13:36:04+00:00,Apple,jtludnxzfh.duckdns.org,False
https://enchanting-malabi-eab953.netlify.app/,2023-03-09T06:12:43+00:00,Other,enchanting-malabi-eab953.netlify.app,False
http://240.91.74.97.host.secureserver.net/001/?hash=rafadlm@hotmail.com,2023-04-17T18:35:50+00:00,Other,240.91.74.97.host.secureserver.net,False
https://bcrnamewb.onlinesonebcr.repl.co/,2023-04-21T20:13:53+00:00,Other,bcrnamewb.onlinesonebcr.repl.co,False
http://quickprotocol.surge.sh,2023-02-07T14:08:28+00:00,Other,quickprotocol.surge.sh,False
https://storage.googleapis.com/srvrs-quarantine-update.appspot.com/index.html?email=,2022-01-10T15:42:28+00:00,Other,storage.googleapis.com,False
https://identifier-vous.godaddysites.com/,2023-01-17T19:39:50+00:00,Other,identifier-vous.godaddysites.com,False
https://4543d423.39349c9f76.repl.co,2023-02-27T17:57:56+00:00,Other,4543d423.39349c9f76.repl.co,False
https://consultejasuafatura.com/index.php/login/index.php,2023-04-06T18:33:45+00:00,Other,consultejasuafatura.com,False
https://b5khp4.webwave.dev/,2022-12-19T16:53:43+00:00,Other,b5khp4.webwave.dev,False
https://4194d79d-1954-420f-a059-d8d3772431eb.id.repl.co,2023-04-12T17:07:38+00:00,Other,4194d79d-1954-420f-a059-d8d3772431eb.id.repl.co,False
http://connect-niftygateway.com,2023-01-24T04:33:07+00:00,Other,connect-niftygateway.com,False
https://www.hemologics.com,2023-04-07T05:41:35+00:00,Other,hemologics.com,False
https://vmfucelsda.duckdns.org/,2023-03-23T00:40:43+00:00,Other,vmfucelsda.duckdns.org,False
http://www.kueronekayaeotn.co.jp.kuerocekayaaoto.ghgxof.top/,2023-02-25T04:56:04+00:00,Other,kueronekayaeotn.co.jp.kuerocekayaaoto.ghgxof.top,False
https://hfjfjnvf.com,2023-04-19T06:37:25+00:00,Other,hfjfjnvf.com,False
http://nasal-swamp-chimpanzee.glitch.me/sscwe.HTM,2023-02-28T21:42:51+00:00,Other,nasal-swamp-chimpanzee.glitch.me,False
http://help-center611.crabdance.com/verify,2023-02-05T20:57:30+00:00,Other,help-center611.crabdance.com,False
https://sicurezza.185-66-91-251.cprapid.com/bancasella/,2023-02-07T16:59:41+00:00,Other,sicurezza.185-66-91-251.cprapid.com,False
https://elta-postal.web.app/,2022-11-23T23:16:29+00:00,Other,elta-postal.web.app,False
https://carleighmadeleine.com/work/office-new/,2023-01-26T23:22:55+00:00,Other,carleighmadeleine.com,False
https://dev-banco-bhd-leon-consultas.pantheonsite.io,2023-03-11T19:13:08+00:00,Other,dev-banco-bhd-leon-consultas.pantheonsite.io,False
https://assistenza-utenti-webid.162-254-38-158.cprapid.com/,2023-03-09T07:13:23+00:00,Other,assistenza-utenti-webid.162-254-38-158.cprapid.com,False
https://connection-orangebank-certicode.derlma.com/9843752/,2023-03-06T16:09:54+00:00,Other,connection-orangebank-certicode.derlma.com,False
https://metafb-qglu5n5.firebaseapp.com/,2023-01-22T23:32:27+00:00,Other,metafb-qglu5n5.firebaseapp.com,False
https://friendly-nightingale-7af362.netlify.app/,2023-03-04T00:46:16+00:00,Other,friendly-nightingale-7af362.netlify.app,False
https://bit.ly/3k6B2Cm,2023-02-21T22:33:41+00:00,Other,bit.ly,False
https://apptecnico-sicoob.atlantasistemas.com.br/,2023-03-03T20:32:33+00:00,Other,apptecnico-sicoob.atlantasistemas.com.br,False
https://instagramprivatedms.github.io/instagramone/,2023-02-23T01:08:18+00:00,Other,instagramprivatedms.github.io,False
https://sfr-desactivation-support.com/verification/login.php,2023-02-20T15:57:28+00:00,Other,sfr-desactivation-support.com,False
https://fleek.ipfs.io/ipfs/QmebADrjfnPRmKDbzdYeffcwiWQVvLDqL5L7VRMNyUmGk3/?email=salsa.com,2023-03-09T06:20:19+00:00,Other,fleek.ipfs.io,False
https://netbank.takarekbank.hu/eib_ib_S9/loginpage.hu.html,2022-10-14T07:41:07+00:00,Other,netbank.takarekbank.hu,False
https://pss.pcarolaya.repl.co/,2023-04-23T17:00:45+00:00,Other,pss.pcarolaya.repl.co,False
https://snowy-viol.topijerami.workers.dev/,2022-04-01T23:43:49+00:00,Facebook,snowy-viol.topijerami.workers.dev,False
http://43.134.163.95/InteractiveLogin?continue=https://accounts.google.com/?&amp;xrealip=107.178.236.1&amp;followup=https://accounts.google.com/?&amp;xrealip=107.178.236.1&amp;passive=1209600&amp;xrealip=107.178.236.1&amp;ifkv=AWnogHeMGFqreYH6Ir_aLEWKxfUpevwLjqUK238uy7IicQe-XJNl1zRCwO-avuCEDUS8PqyBw48TMg,2023-03-18T09:00:22+00:00,Other,43.134.163.95,False
https://egvsdyu.linkpc.net/42sKWcZ?id=816844,2023-02-15T22:28:30+00:00,Other,egvsdyu.linkpc.net,False
https://attwebmail.wixsite.com/my-site,2023-03-19T01:09:21+00:00,Other,attwebmail.wixsite.com,False
https://qfnhzfkzrc.duckdns.org/,2023-03-08T02:58:36+00:00,Other,qfnhzfkzrc.duckdns.org,False
http://irsssgmail.temp.swtest.ru/tax/app/bill.php,2023-05-03T13:02:43+00:00,Internal Revenue Service,irsssgmail.temp.swtest.ru,False
https://vfter5w6w.publicvm.com/ap/signin,2023-04-21T11:55:28+00:00,Amazon.com,vfter5w6w.publicvm.com,False
https://worthlessdishonesthexago.masnbdjas.repl.co/,2023-03-10T23:40:29+00:00,Other,worthlessdishonesthexago.masnbdjas.repl.co,False
https://qrco.de/bdsLMe?trackid=Q9hl5NT8yE40IKcJQ4eCj3PDCUNRci0s1ERfj85Izp0,2023-04-12T06:01:00+00:00,Other,qrco.de,False
http://panckaceswap.org,2023-03-06T04:51:00+00:00,Other,panckaceswap.org,False
https://portaledigitaleweb.info/,2023-02-28T15:32:24+00:00,Other,portaledigitaleweb.info,False
https://back2backinstall.co.nz/comxx/comfile/index.htm,2023-04-23T02:22:01+00:00,Other,back2backinstall.co.nz,False
https://thewealthofbeauty.com/login/made-in-china.com/index.html,2023-05-06T03:24:30+00:00,Other,thewealthofbeauty.com,False
https://frugalpaltryzip.daravicltd.repl.co/,2023-05-06T03:06:10+00:00,Other,frugalpaltryzip.daravicltd.repl.co,False
https://zkszurabvs.duckdns.org/,2023-03-08T10:25:38+00:00,Other,zkszurabvs.duckdns.org,False
https://www-cr-mufg-jp.ksie2.com/?ja=ttdnz.8nsns,2023-01-27T00:55:27+00:00,NICOS,www-cr-mufg-jp.ksie2.com,False
https://banrural-ricoh1656622538.zendesk.com/access/unauthenticated,2022-09-28T16:17:11+00:00,Other,banrural-ricoh1656622538.zendesk.com,False
https://online0.bisa01.repl.co/des/index.php,2023-01-30T01:12:14+00:00,Other,online0.bisa01.repl.co,False
https://ipfs.fleek.co/ipfs/bafybeianey7mvrjbsecf2gz565f2746nb3t34m2m5u6xo75ofc27g7yqra/frauth.html?user@domain.tld+,2023-03-03T07:11:25+00:00,Other,ipfs.fleek.co,False
http://pdfdocument2-794bf.web.app/,2023-04-11T03:04:47+00:00,Other,pdfdocument2-794bf.web.app,False
https://file-share-from-campbell-folder-view.firebaseapp.com/,2023-02-15T03:35:11+00:00,Other,file-share-from-campbell-folder-view.firebaseapp.com,False
https://fuzzycrimsonassembler.ktrec.repl.co/,2023-02-07T05:25:33+00:00,Other,fuzzycrimsonassembler.ktrec.repl.co,False
https://johnrich.ml/Hype/Verifica/Anomalia,2023-04-03T11:49:34+00:00,Other,johnrich.ml,False
https://gateway.pinata.cloud/ipfs/bafybeigegku6ysoxc76ummls4gtocx5q4jnb5uluyath7d4umf6aafkxha/,2023-05-02T17:41:33+00:00,Other,gateway.pinata.cloud,False
https://fgjdks.gettrials.com/,2023-04-01T22:18:40+00:00,KDDI,fgjdks.gettrials.com,False
http://zcnjsdemcw.digitalcanaan.club/vnafvra97w/?q=3717065149&id=100,2023-02-28T16:28:34+00:00,Other,zcnjsdemcw.digitalcanaan.club,False
https://itamarationlinebraz.blogspot.com/,2022-12-11T11:15:47+00:00,Other,itamarationlinebraz.blogspot.com,False
http://ozeessstts.duckdns.org,2023-03-31T14:32:38+00:00,Apple,ozeessstts.duckdns.org,False
https://www-app-compound.finance/connect/,2023-02-07T02:19:54+00:00,Other,www-app-compound.finance,False
https://swgb0a.webwave.dev/,2023-03-03T20:19:15+00:00,Other,swgb0a.webwave.dev,False
http://walletdappssync.web.app,2023-04-25T08:04:03+00:00,Other,walletdappssync.web.app,False
https://x8ioeg.canksru.ru/Mebach@microsoft.com,2023-03-20T16:37:59+00:00,Other,x8ioeg.canksru.ru,False
https://shauganda.org/wp-admin/includes/folder/GG/index.html,2023-01-26T23:24:11+00:00,Other,shauganda.org,False
https://aqitdcdofb.duckdns.org/,2023-04-24T04:03:38+00:00,Other,aqitdcdofb.duckdns.org,False
https://decopucon.cl/web/index.html,2023-02-02T09:52:45+00:00,Other,decopucon.cl,False
https://www.alamcahaya.com/,2023-03-25T14:28:47+00:00,Other,alamcahaya.com,False
http://43.153.192.86/v3/signin/identifier?dsh=S-335513266%3A1679418147282869&amp%3Bfollowup=https%3A%2F%2Faccounts.google.com%2F%3F&amp%3Bifkv=AQMjQ7SD612GhWxzsiGUUc42nqjYSSYcYAeD6uI2Q2lXedWpg5ItSb15wboCXFR3hufxupDqKgRL&amp%3Bpassive=1209600&amp%3Bxrealip=107.178.237.8&continue=https%3A%2F%2Faccounts.google.com%2F%3F&xrealip=34.198.46.118&flowName=WebLiteSignIn&flowEntry=ServiceLogin&ifkv=AWnogHeeBYRRNGxfDv8FpD81aygx71eNGGes-rsnyZcKr3Bek32dxcJt3QXwpKEgrlTxis8U0exCFQ,2023-03-21T17:02:27+00:00,Other,43.153.192.86,False
http://online-updates-dkb.is-certified.com/kunden/access/,2023-03-31T15:30:11+00:00,Other,online-updates-dkb.is-certified.com,False
https://etc-buuuuuuuuuu.mefound.com/,2023-01-01T00:29:40+00:00,Other,etc-buuuuuuuuuu.mefound.com,False
https://kuronekoyamato.club,2023-04-28T01:14:00+00:00,Other,kuronekoyamato.club,False
http://www.amazcazm-co-jp.amazzcocn.nkdo.top/,2023-03-18T00:22:09+00:00,Other,amazcazm-co-jp.amazzcocn.nkdo.top,False
https://onlineaccess-3riversfcu.firebaseapp.com/,2023-04-12T01:28:17+00:00,Other,onlineaccess-3riversfcu.firebaseapp.com,False
https://azuki-110716005.vercel.app/,2022-04-15T05:50:32+00:00,Other,azuki-110716005.vercel.app,False
http://2q93314.atsnx.com/,2023-03-02T14:08:05+00:00,Other,2q93314.atsnx.com,False
https://przemyslaw.szymkiewicza.pl/aiigro/,2023-04-05T12:03:02+00:00,Allegro,przemyslaw.szymkiewicza.pl,False
https://qtrlkh.firebaseapp.com/,2023-02-11T23:18:12+00:00,Other,qtrlkh.firebaseapp.com,False
https://icy-night-a877.oleskysatz23902.workers.dev/,2023-04-12T00:03:23+00:00,Other,icy-night-a877.oleskysatz23902.workers.dev,False
http://realizesolucaofinanceira.com/fatura-digital/user/?ut_source=google&amp;ut_id=uXsDnZMOR9o-tXa,2023-03-10T14:59:32+00:00,Other,realizesolucaofinanceira.com,False
https://gateway.ipfs.io/ipfs/bafybeidhkcsx3mtqtvkbnmefitr6fb6yjnv7etufsw2nqje2bvfpmnbgoe/aaaaaccccw.html,2023-04-28T03:18:53+00:00,Other,gateway.ipfs.io,False
https://brave-lederberg.35-193-189-124.plesk.page/Particuliers%20authentification.html,2023-04-05T03:47:06+00:00,Other,brave-lederberg.35-193-189-124.plesk.page,False
http://lebedef66.beget.tech/600/?swap,2022-12-10T21:39:50+00:00,Other,lebedef66.beget.tech,False
https://docs.google.com/presentation/d/e/2PACX-1vSqS8kKKGdQRRenITZw14GRetFfT2arLtLczm-GwcRRv9pfKpTn5BAPCbhGw-Layi59Z9fgzJUu1rpr/pub?start=false&loop=false&delayms=3000,2022-11-18T08:16:39+00:00,Other,docs.google.com,False
https://private--0f321.repl.co/,2023-04-11T10:17:10+00:00,Other,private--0f321.repl.co,False
https://sweet-lehmann.104-248-156-54.plesk.page/mathe/web/?s9=1827904,2023-03-30T11:30:20+00:00,Other,sweet-lehmann.104-248-156-54.plesk.page,False
https://paypayi.bank-jp.vip/next.php,2023-03-22T04:04:19+00:00,Other,paypayi.bank-jp.vip,False
http://u1965047.plsk.regruhosting.ru/64/,2023-03-12T03:51:19+00:00,Other,u1965047.plsk.regruhosting.ru,False
https://mnd.mndnsw.asn.au/.well-known/pki-validation/wellsfargo/confirmsecurity.html,2023-03-29T08:00:16+00:00,Other,mnd.mndnsw.asn.au,False
https://www.in10sivemastercamp.com/wap-adminn/alldomains.html#domainadmin@widomaker.com,2023-03-29T18:27:12+00:00,Other,in10sivemastercamp.com,False
https://icard-secureweb.com/,2023-04-08T14:17:29+00:00,Other,icard-secureweb.com,False
https://metanoiainfotech.com/,2022-10-27T12:36:00+00:00,Other,metanoiainfotech.com,False
https://touchdowndesigns.com/ue/home.html/autoload.html?c=track,2023-04-08T07:16:37+00:00,Other,touchdowndesigns.com,False
https://yahoo2updateeuser.weebly.com/,2023-04-27T21:06:40+00:00,Other,yahoo2updateeuser.weebly.com,False
https://ipfs.io/ipfs/Qmd1JWgb9cUzQ1FM1ZngtNxT9So6NjAL7M32uMRuovhgmr?filename=philkey43_onedrive.html,2023-01-22T22:59:29+00:00,Other,ipfs.io,False
http://bangkom.bandungkab.go.id/Docusign/,2023-01-31T00:02:03+00:00,Other,bangkom.bandungkab.go.id,False
https://t.co/eNIuqpadB1,2023-04-28T01:37:24+00:00,Other,t.co,False
https://bafybeia37xkvv4e6yxbk67y23k4wzjz2zrh5mg77mxxjuqbrvsecpq7s7a.ipfs.cf-ipfs.com/,2023-04-24T04:50:43+00:00,Other,bafybeia37xkvv4e6yxbk67y23k4wzjz2zrh5mg77mxxjuqbrvsecpq7s7a.ipfs.cf-ipfs.com,False
https://aoxnprtll.web.app/,2023-03-15T03:43:24+00:00,Other,aoxnprtll.web.app,False
https://oakhillvillagepa-auth1.ga/adobe/document/security/,2023-01-14T22:09:48+00:00,Adobe,oakhillvillagepa-auth1.ga,False
https://dv9um1.webwave.dev/,2022-11-22T19:00:17+00:00,Other,dv9um1.webwave.dev,False
https://short.gy/Exd5zp,2023-01-30T01:12:14+00:00,Other,short.gy,False
http://pontosprogramdesco.com/_html/@html_l/index/inicio.php,2023-04-04T18:54:09+00:00,Other,pontosprogramdesco.com,False
http://www.amazcazm-co-jp.amazococn.olnbvcg--exzytbuui.top/,2023-03-18T00:11:15+00:00,Other,amazcazm-co-jp.amazococn.olnbvcg--exzytbuui.top,False
https://servizioid-info-eu.63-250-37-100.cprapid.com/ld-sc/it/index.php,2023-03-27T10:48:49+00:00,Other,servizioid-info-eu.63-250-37-100.cprapid.com,False
http://associaportale2023.com/,2023-03-28T18:08:50+00:00,Other,associaportale2023.com,False
https://sanaat.ir/wp-admin/user/dropbox-RD207,2023-05-06T03:14:51+00:00,Other,sanaat.ir,False
https://ec2-35-93-6-213.us-west-2.compute.amazonaws.com/,2023-01-25T22:51:37+00:00,Other,ec2-35-93-6-213.us-west-2.compute.amazonaws.com,False
https://wqweq.mainpich.repl.co/,2023-02-21T06:24:35+00:00,Other,wqweq.mainpich.repl.co,False
https://dhl.id-26051525.bibitbunga.org/tracking/7783608?page=007,2023-03-21T06:00:59+00:00,Other,dhl.id-26051525.bibitbunga.org,False
https://www.en.bkbghotels.com/redirect.php?url=VgYhJkL,2023-02-22T17:58:16+00:00,Internal Revenue Service,en.bkbghotels.com,False
https://att-101568.weeblysite.com/,2023-03-25T05:11:38+00:00,Other,att-101568.weeblysite.com,False
http://sparkassen-verein.com/,2023-04-11T01:00:45+00:00,Other,sparkassen-verein.com,False
https://www.ikincielesya-spot.com/ibg/client/index_sp.php,2023-03-21T21:41:53+00:00,Other,ikincielesya-spot.com,False
https://fpostlecers.firebaseapp.com/,2023-02-11T23:21:13+00:00,Other,fpostlecers.firebaseapp.com,False
https://n3m6x.app.goo.gl/42AB9fq5hxwDX6Nk7,2023-04-06T12:58:41+00:00,ABSA Bank,n3m6x.app.goo.gl,False
https://jofogas-hu.mysecuredeal.com/banki/takarekbank/2333817005380,2023-04-04T14:53:16+00:00,Other,jofogas-hu.mysecuredeal.com,False
https://dkb-banking.biz/banking,2023-02-10T16:30:07+00:00,Other,dkb-banking.biz,False
https://pancakeswap.direct/,2023-03-18T03:19:36+00:00,Other,pancakeswap.direct,False
http://www.kueronakayaeotn.co.jp.kuerocekayaoooto.tkxizy.top/ai/,2023-02-26T17:00:43+00:00,Other,kueronakayaeotn.co.jp.kuerocekayaoooto.tkxizy.top,False
https://degods-migrate.com/,2023-04-01T01:59:54+00:00,Other,degods-migrate.com,False
http://opensea.io.impsis.cl,2022-12-29T07:49:18+00:00,Other,opensea.io.impsis.cl,False
https://www.comex1.cl/tmcb.nrn/pnci.php,2023-03-13T09:29:54+00:00,Other,comex1.cl,False
https://help-id-fb-56143416.firebaseapp.com/,2023-04-10T19:18:33+00:00,Other,help-id-fb-56143416.firebaseapp.com,False
https://it-aruba-domains-it-987339.23-26-193-88.plesk.page/,2023-02-06T18:38:46+00:00,Other,it-aruba-domains-it-987339.23-26-193-88.plesk.page,False
http://ggreedqhts.duckdns.org,2023-02-08T14:51:55+00:00,Apple,ggreedqhts.duckdns.org,False
https://wallet-updating.io/wallet/,2023-02-24T22:55:48+00:00,Other,wallet-updating.io,False
https://paypal-support.com.desenvolvedortheosbank.com.br/login.php?cmd=_account-details&amp;dispatch=339069d1f0db2748520acf84d52ebf6e9ed77eaa&amp;session=5f73c12f082dba51fda20d3058691cd0,2023-04-12T05:00:39+00:00,Other,paypal-support.com.desenvolvedortheosbank.com.br,False
https://f-exchange.ru/,2023-01-27T14:42:58+00:00,Other,f-exchange.ru,False
http://estudia-huarache.toythieves.com/index.php?sinvu=11ytrrrrrrrrrrrrrrrrr,2023-04-19T00:39:51+00:00,Sumitomo Mitsui Banking Corporation,estudia-huarache.toythieves.com,False
http://www.famlpay.famldigi.rsmould.cn/,2023-04-27T15:51:19+00:00,Other,famlpay.famldigi.rsmould.cn,False
https://etc-fdgds.organiccrap.com/,2023-02-09T04:18:51+00:00,Amazon.com,etc-fdgds.organiccrap.com,False
https://metafb-iacdqc5.web.app/,2023-01-24T01:08:33+00:00,Other,metafb-iacdqc5.web.app,False
http://www.amazcazm-co-jp.amazocon.chafalv.top/,2023-03-15T02:14:31+00:00,Other,amazcazm-co-jp.amazocon.chafalv.top,False
https://39j2h38922.8983u3hbi.repl.co/,2023-01-27T14:36:59+00:00,Other,39j2h38922.8983u3hbi.repl.co,False
https://fidaaa.xosij56899.workers.dev/,2023-02-26T17:13:21+00:00,Other,fidaaa.xosij56899.workers.dev,False
https://bisabonewverify--bisverinew.repl.co/,2023-02-08T20:12:36+00:00,Other,bisabonewverify--bisverinew.repl.co,False
https://storageapi.fleek.co/7746b114-8d2b-42dc-a911-34e751eb0616-bucket/notice/redirect.html,2022-12-13T10:00:38+00:00,Other,storageapi.fleek.co,False
https://baccredomatichn--765556.repl.co/,2023-01-16T15:20:13+00:00,Other,baccredomatichn--765556.repl.co,False
https://pie0bq.webwave.dev/,2022-11-15T19:56:39+00:00,Other,pie0bq.webwave.dev,False
https://acessodehoje23k.com/,2023-03-12T02:31:45+00:00,Other,acessodehoje23k.com,False
https://steanmcomminnity.com/1084295327891,2023-04-03T00:48:09+00:00,Steam,steanmcomminnity.com,False
http://servizioportalesecurity.com/,2023-02-04T13:31:32+00:00,Other,servizioportalesecurity.com,False
http://slqlbmmslo.changounchained.club/vnafvra97w/?q=3717065149&id=100,2023-02-28T16:32:37+00:00,Other,slqlbmmslo.changounchained.club,False
https://bkmufg.cam/,2023-04-07T05:56:25+00:00,Other,bkmufg.cam,False
http://7f0p365hj4.wojtekzajac.pl,2023-03-13T15:10:25+00:00,Allegro,7f0p365hj4.wojtekzajac.pl,False
http://neb.idrotecnicavr.cloud/home/file/,2023-02-02T08:37:12+00:00,Other,neb.idrotecnicavr.cloud,False
